,Ticker,Position,Date,Company Name,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Daily return,1-week (5-day) moving average daily return,Rolling cumulative sum of volume,Daily P&L,Cumulative Daily P&L,Cumulative Daily Portfolio P&L
8,ACN,9000.0,2021-07-27,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,317.1739501953125,0.0,317.38215869281,313.1285749788578,315.1810066581562,0.0,1641000.0,1.6775324125530409,0.5129119241024689,708958299565.0,15097.791712977369,1487568.5329337888,11463916.407390773
9,ADBE,-10000.0,2021-07-27,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,618.280029296875,0.0,623.9199829101562,610.6400146484375,621.0,0.0,1540300.0,0.9493405083114311,0.7460294325554566,708959839865.0,-9493.40508311431,-820141.8186408911,11454423.002307659
10,ADI,-14000.0,2021-07-27,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,159.76107788085938,0.0,160.9008985314436,156.76414211565952,160.66506891616066,0.0,4077700.0,-0.7416040138599591,0.5882870072629703,708963917565.0,10382.456194039427,144351.46388128208,11464805.458501698
11,AMZN,-12000.0,2021-07-27,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,181.3195037841797,0.0,184.9250030517578,179.3074951171875,184.9250030517578,0.0,82638000.0,-0.35844762417403125,0.21290567006863306,709160812065.0,4301.371490088375,229691.398216372,11469106.829991788
12,CCL,13000.0,2021-07-27,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,22.799999237060547,0.0,23.329999923706055,22.489999771118164,22.950000762939453,0.0,26484800.0,-0.8800905728119461,-0.1016460178280119,709387674916.0,-11441.177446555299,-394389.5246292767,11457665.652545232
13,TSLA,11000.0,2021-07-27,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,644.780029296875,0.0,666.5,627.239990234375,663.4000244140625,0.0,32813300.0,2.5482845281179123,1.0012645982677977,710643917031.0,28031.129809297036,2196200.523327163,11485696.78235453
0,A,1000.0,2021-07-28,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,150.83584594726562,0.0,151.34373878667625,148.8839163444432,149.38185586398984,0.0,2179700.0,-0.2494012782652089,0.908042950430945,710861150093.0,-249.40127826520887,-79905.11519396487,11485447.381076265
1,AAL,2000.0,2021-07-28,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,21.6299991607666,0.0,21.790000915527344,21.229999542236328,21.610000610351562,0.0,20077400.0,-0.8565990794500615,0.6817297742996731,710881227493.0,-1713.198158900123,-456655.95806652255,11483734.182917366
2,AAP,3000.0,2021-07-28,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,208.81710815429688,0.0,213.04756376005764,208.640026646426,212.20147263890547,0.0,496400.0,8.654050682214454,1.9254865332168087,710881723893.0,25962.15204664336,6483722.811291801,11509696.334964009
3,AAPL,-4000.0,2021-07-28,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,144.15640258789062,0.0,146.13510338440457,141.73026115718025,143.98737013373233,0.0,118931200.0,-0.3096523370998312,2.044890330510086,711000655093.0,1238.6093483993247,229931.4513970483,11510934.944312409
4,ABBV,5000.0,2021-07-28,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,114.95005798339844,0.0,115.31851606175763,113.73801607044703,114.05798951320146,0.0,5650400.0,-0.20260178583941418,1.4071592403121531,711006305493.0,-1013.0089291970709,-205001.5330019448,11509921.935383212
5,ABC,-6000.0,2021-07-28,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,119.69703674316406,0.0,120.01271112589959,118.7007176954983,119.75622945297275,0.0,553700.0,0.04129601013729983,1.465298697992655,711006859193.0,-247.77606082379899,-56616.43221932916,11509674.159322388
6,ABMD,7000.0,2021-07-28,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,323.79998779296875,0.0,325.1300048828125,320.510009765625,320.510009765625,0.0,151400.0,1.7051629397288406,1.9776511018284353,711007010593.0,11936.140578101884,2067719.92088501,11521610.29990049
7,ABT,-8000.0,2021-07-28,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,119.15953826904297,0.0,119.70333275559712,117.93353779595154,118.45755382302802,0.0,3796100.0,-0.6319964707805017,0.12044167122944423,711010806693.0,5055.971766244013,700190.5514862145,11526666.271666735
8,ACN,9000.0,2021-07-28,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,313.6242980957031,0.0,318.27447904194617,313.4359089117303,318.1257587015629,0.0,2006300.0,1.6319697327761558,0.5087660852046417,711012812993.0,14687.727594985401,1502256.2605287742,11541353.99926172
9,ADBE,-10000.0,2021-07-28,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,620.9199829101562,0.0,626.0,617.5700073242188,620.989990234375,0.0,1468100.0,0.9798210364449542,0.7452506496615153,711014281093.0,-9798.210364449542,-829940.0290053406,11531555.78889727
10,ADI,-14000.0,2021-07-28,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,161.1858367919922,0.0,161.785223910057,160.00671877098088,160.47837797402468,0.0,3632400.0,-0.7404080377047313,0.5889098400931091,711017913493.0,10365.712527866239,154717.17640914832,11541921.501425136
11,AMZN,-12000.0,2021-07-28,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,181.51600646972656,0.0,182.92100524902344,180.0500030517578,181.68899536132812,0.0,59988000.0,-0.3534704709688079,0.19094791270651418,711258675493.0,4241.645651625695,233933.0438679977,11546163.147076761
12,CCL,13000.0,2021-07-28,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,22.81999969482422,0.0,23.389999389648438,22.200000762939453,23.190000534057617,0.0,27108200.0,-0.8789714122010918,-0.10564598992578667,711489427783.0,-11426.628358614193,-405816.1529878909,11534736.518718148
13,TSLA,11000.0,2021-07-28,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,646.97998046875,0.0,654.969970703125,639.4000244140625,647.0,0.0,16006600.0,2.5772724281474155,1.0113244079007626,712737084854.0,28349.99670962157,2224550.5200367845,11563086.51542777
0,A,1000.0,2021-07-29,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,152.04086303710938,0.0,152.8276160496017,150.79601414030077,151.363672531282,0.0,1527300.0,-0.24861587233599727,0.9171439796853443,712952550537.0,-248.61587233599727,-80153.73106630087,11562837.899555434
1,AAL,2000.0,2021-07-29,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,21.170000076293945,0.0,21.780000686645508,21.170000076293945,21.780000686645508,0.0,19391300.0,-0.8607611161012229,0.6844783287135839,712971941837.0,-1721.5222322024458,-458377.480298725,11561116.37732323
2,AAP,3000.0,2021-07-29,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,209.9386749267578,0.0,210.19446433774002,207.87263387529717,209.76159341423087,0.0,452700.0,8.916800858297872,1.9725178316442513,712972394537.0,26750.40257489362,6510473.213866695,11587866.779898124
3,AAPL,-4000.0,2021-07-29,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,144.81265258789062,0.0,145.71748673185533,143.75867662771523,143.86805235030556,0.0,56699500.0,-0.31021450602938205,2.0917562608088627,713029094037.0,1240.8580241175282,231172.30942116585,11589107.63792224
4,ABBV,5000.0,2021-07-29,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,115.26034545898438,0.0,115.51244486154967,114.56220810295137,115.41548298381554,0.0,4632200.0,-0.2040726870255358,1.4586273353613095,713033726237.0,-1020.3634351276789,-206021.8964370725,11588087.274487114
5,ABC,-6000.0,2021-07-29,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,121.04849243164062,0.0,121.31484081706435,119.45042469737326,120.34810681152422,0.0,590300.0,0.05021802554561988,1.518394114937633,713034316537.0,-301.3081532737193,-56917.74037260288,11587785.96633384
6,ABMD,7000.0,2021-07-29,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,324.80999755859375,0.0,325.3999938964844,320.5,324.3399963378906,0.0,96900.0,1.6833047734322077,2.027207292844319,713034413437.0,11783.133414025455,2079503.0542990353,11599569.099747866
7,ABT,-8000.0,2021-07-29,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,119.72311401367188,0.0,120.02961981587526,119.06067888611798,119.71323232635156,0.0,3925500.0,-0.6314056989822964,0.11756598138828522,713038338937.0,5051.245591858371,705241.7970780729,11604620.345339725
8,ACN,9000.0,2021-07-29,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,315.6470031738281,0.0,316.4303040216542,313.44585123752404,315.12150443607584,0.0,1863800.0,1.6364750514072208,0.5069038928756058,713040202737.0,14728.275462664988,1516984.5359914391,11619348.62080239
9,ADBE,-10000.0,2021-07-29,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,621.7000122070312,0.0,625.6699829101562,617.0399780273438,617.0399780273438,0.0,1068900.0,0.9696053057872958,0.741639491438172,713041271637.0,-9696.053057872958,-839636.0820632136,11609652.567744516
10,ADI,-14000.0,2021-07-29,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,163.64234924316406,0.0,164.25157200388333,161.67714741969564,161.91297703609987,0.0,3164400.0,-0.7367824577287128,0.5842393947833054,713044436037.0,10314.954408201978,165032.1308173503,11619967.522152718
11,AMZN,-12000.0,2021-07-29,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,179.99600219726562,0.0,181.8975067138672,179.00050354003906,181.3874969482422,0.0,110400000.0,-0.35439889989328843,0.1734723935473383,713360874037.0,4252.786798719461,238185.83066671717,11624220.308951437
12,CCL,13000.0,2021-07-29,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,22.709999084472656,0.0,23.34000015258789,22.700000762939453,23.079999923706055,0.0,26426800.0,-0.8794861147965056,-0.118467527385274,713563720402.0,-11433.319492354573,-417249.47248024546,11612786.989459082
13,TSLA,11000.0,2021-07-29,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,677.3499755859375,0.0,683.6900024414062,648.7999877929688,649.7899780273438,0.0,30394600.0,2.7971355457767624,1.043243268509071,714823564840.0,30768.491003544386,2255319.011040329,11643555.480462627
0,A,1000.0,2021-07-30,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,152.5985565185547,0.0,152.96704213393843,151.3935512676701,151.8914908381635,0.0,2310100.0,-0.24900011354324617,0.9003552090155656,715016745169.0,-249.00011354324616,-80402.73117984411,11643306.480349084
1,AAL,2000.0,2021-07-30,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,20.3799991607666,0.0,21.149999618530273,20.239999771118164,20.84000015258789,0.0,31284000.0,-0.8664469728565973,0.681674647484449,715048029169.0,-1732.8939457131946,-460110.3742444382,11641573.586403372
2,AAP,3000.0,2021-07-30,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,208.63018798828125,0.0,212.42775783758776,208.47277218855945,210.01738657583553,0.0,434600.0,9.23700670164471,2.0315209361083992,715048463769.0,27711.020104934127,6538184.233971629,11669284.606508305
3,AAPL,-4000.0,2021-07-30,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,145.0314178466797,0.0,145.49874914479437,143.29135902198723,143.55982948884454,0.0,70440600.0,-0.3048397298341787,2.1517440596432493,715118904369.0,1219.3589193367147,232391.66834050257,11670503.965427643
4,ABBV,5000.0,2021-07-30,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,112.76837921142578,0.0,115.5318332118409,112.59384488520395,115.38638670703662,0.0,9017200.0,-0.22245551422079357,1.518852874238138,715127921569.0,-1112.2775711039678,-207134.17400817646,11669391.687856538
5,ABC,-6000.0,2021-07-30,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,120.51580810546875,0.0,121.57131993183403,120.35797842989133,121.14714185996246,0.0,780800.0,0.06870213927183937,1.582393324801155,715128702369.0,-412.21283563103617,-57329.953208233914,11668979.475020908
6,ABMD,7000.0,2021-07-30,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,327.1400146484375,0.0,330.0,324.3999938964844,324.80999755859375,0.0,102700.0,1.7144987847747135,2.0985824763274175,715128805069.0,12001.491493422995,2091504.5457924583,11680980.96651433
7,ABT,-8000.0,2021-07-30,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,119.6143569946289,0.0,120.04938505760951,119.04090233970855,119.6341279116075,0.0,4688800.0,-0.6343634173790296,0.12430845252266956,715133493869.0,5074.907339032236,710316.7044171052,11686055.873853363
8,ACN,9000.0,2021-07-30,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,314.982666015625,0.0,316.4699299602123,314.20928997477813,315.01241008417827,0.0,2305400.0,1.6333182230772583,0.5119400431049569,715135799269.0,14699.864007695325,1531684.3999991345,11700755.737861058
9,ADBE,-10000.0,2021-07-30,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,621.6300048828125,0.0,622.7999877929688,617.2899780273438,619.030029296875,0.0,1403400.0,0.9735371877637736,0.7511385835018703,715137202669.0,-9735.371877637735,-849371.4539408513,11691020.36598342
10,ADI,-14000.0,2021-07-30,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,164.5070343017578,0.0,165.2734617736518,162.26670553879092,162.69905231643352,0.0,2678800.0,-0.7353618181079111,0.5903257920259202,715139881469.0,10295.065453510755,175327.19627086105,11701315.43143693
11,AMZN,-12000.0,2021-07-30,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,166.37950134277344,0.0,168.40699768066406,165.3489990234375,167.3975067138672,0.0,199312000.0,-0.4028158416821989,0.15476063753510977,715522692969.0,4833.790100186387,243019.62076690356,11706149.221537117
12,CCL,13000.0,2021-07-30,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,21.649999618530273,0.0,22.68000030517578,21.489999771118164,22.219999313354492,0.0,36760800.0,-0.8852718047586604,-0.11709860383738438,715761234089.0,-11508.533461862586,-428758.00594210805,11694640.688075254
13,TSLA,11000.0,2021-07-30,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,687.2000122070312,0.0,697.530029296875,669.0,671.760009765625,0.0,29656400.0,2.8534182272253803,1.044273932216647,717132623585.0,31387.600499479184,2286706.611539808,11726028.288574733
0,A,1000.0,2021-08-02,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,152.439208984375,0.0,153.66413592491583,151.89147248383793,153.41516616975423,0.0,1438300.0,-0.24452868267327452,0.9073792065445145,717361975026.0,-244.52868267327452,-80647.25986251739,11725783.75989206
1,AAL,2000.0,2021-08-02,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,20.059999465942383,0.0,20.850000381469727,19.989999771118164,20.489999771118164,0.0,27151300.0,-0.8684065628548457,0.6893069082288618,717389126326.0,-1736.8131257096916,-461847.1873701479,11724046.94676635
2,AAP,3000.0,2021-08-02,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,209.26966857910156,0.0,210.46008982302718,206.99701754506978,209.74190093136983,0.0,515000.0,9.43218714608627,2.0755406135996926,717389641326.0,28296.561438258806,6566480.795409888,11752343.50820461
3,AAPL,-4000.0,2021-08-02,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,144.69332885742188,0.0,146.11519797799392,144.42485843520453,145.52855331309104,0.0,62880000.0,-0.3085795479112663,2.195408552182098,717452521326.0,1234.318191645065,233625.98653214762,11753577.826396255
